scheduler,arrived_pct,occupied_nodes,run
DotProd,82.0,1151,3
DotProd,84.0,1168,3
DotProd,86.0,1185,3
DotProd,88.0,1201,3
DotProd,90.0,1213,3
DotProd,92.0,1213,3
DotProd,94.0,1213,3
DotProd,96.0,1213,3
DotProd,98.0,1213,3
DotProd,100.0,1213,3
DotProd,102.0,1213,3
DotProd,104.0,1213,3
DotProd,106.0,1213,3
DotProd,108.0,1213,3
DotProd,110.0,1213,3
DotProd,112.0,1213,3
DotProd,114.0,1213,3
DotProd,116.0,1213,3
DotProd,118.0,1213,3
DotProd,120.0,1213,3
DotProd,2.0,118,4
DotProd,4.0,186,4
DotProd,6.0,234,4
DotProd,8.0,296,4
DotProd,10.0,361,4
DotProd,12.0,424,4
DotProd,14.0,484,4
DotProd,16.0,546,4
DotProd,18.0,604,4
DotProd,20.0,626,4
DotProd,22.0,642,4
DotProd,24.0,659,4
DotProd,26.0,676,4
DotProd,28.0,692,4
DotProd,30.0,709,4
DotProd,32.0,726,4
DotProd,34.0,743,4
DotProd,36.0,760,4
DotProd,38.0,777,4
DotProd,40.0,795,4
DotProd,42.0,812,4
DotProd,44.0,829,4
DotProd,46.0,846,4
DotProd,48.0,863,4
DotProd,50.0,879,4
DotProd,52.0,896,4
DotProd,54.0,913,4
DotProd,56.0,930,4
DotProd,58.0,948,4
DotProd,60.0,964,4
DotProd,62.0,981,4
DotProd,64.0,998,4
DotProd,66.0,1015,4
DotProd,68.0,1031,4
DotProd,70.0,1048,4
DotProd,72.0,1065,4
DotProd,74.0,1083,4
DotProd,76.0,1099,4
DotProd,78.0,1116,4
DotProd,80.0,1132,4
DotProd,82.0,1149,4
DotProd,84.0,1166,4
DotProd,86.0,1182,4
DotProd,88.0,1199,4
DotProd,90.0,1213,4
DotProd,92.0,1213,4
DotProd,94.0,1213,4
DotProd,96.0,1213,4
DotProd,98.0,1213,4
DotProd,100.0,1213,4
DotProd,102.0,1213,4
DotProd,104.0,1213,4
DotProd,106.0,1213,4
DotProd,108.0,1213,4
DotProd,110.0,1213,4
DotProd,112.0,1213,4
DotProd,114.0,1213,4
DotProd,116.0,1213,4
DotProd,118.0,1213,4
DotProd,120.0,1213,4
DotProd,2.0,120,5
DotProd,4.0,185,5
DotProd,6.0,236,5
DotProd,8.0,299,5
DotProd,10.0,363,5
DotProd,12.0,424,5
DotProd,14.0,488,5
DotProd,16.0,551,5
DotProd,18.0,604,5
DotProd,20.0,623,5
DotProd,22.0,640,5
DotProd,24.0,657,5
DotProd,26.0,673,5
DotProd,28.0,690,5
DotProd,30.0,707,5
DotProd,32.0,724,5
DotProd,34.0,740,5
DotProd,36.0,759,5
DotProd,38.0,775,5
DotProd,40.0,792,5
DotProd,42.0,810,5
DotProd,44.0,827,5
DotProd,46.0,843,5
DotProd,48.0,860,5
DotProd,50.0,877,5
DotProd,52.0,893,5
DotProd,54.0,911,5
DotProd,56.0,928,5
DotProd,58.0,944,5
DotProd,60.0,961,5
DotProd,62.0,978,5
DotProd,64.0,995,5
DotProd,66.0,1012,5
DotProd,68.0,1029,5
DotProd,70.0,1046,5
DotProd,72.0,1063,5
DotProd,74.0,1082,5
DotProd,76.0,1099,5
DotProd,78.0,1118,5
DotProd,80.0,1134,5
DotProd,82.0,1151,5
DotProd,84.0,1168,5
DotProd,86.0,1186,5
DotProd,88.0,1202,5
DotProd,90.0,1213,5
DotProd,92.0,1213,5
DotProd,94.0,1213,5
DotProd,96.0,1213,5
DotProd,98.0,1213,5
DotProd,100.0,1213,5
DotProd,102.0,1213,5
DotProd,104.0,1213,5
DotProd,106.0,1213,5
DotProd,108.0,1213,5
DotProd,110.0,1213,5
DotProd,112.0,1213,5
DotProd,114.0,1213,5
DotProd,116.0,1213,5
DotProd,118.0,1213,5
DotProd,120.0,1213,5
DotProd,2.0,118,6
DotProd,4.0,187,6
DotProd,6.0,243,6
DotProd,8.0,299,6
DotProd,10.0,362,6
DotProd,12.0,425,6
DotProd,14.0,492,6
DotProd,16.0,553,6
DotProd,18.0,604,6
DotProd,20.0,625,6
DotProd,22.0,643,6
DotProd,24.0,659,6
DotProd,26.0,676,6
DotProd,28.0,693,6
DotProd,30.0,709,6
DotProd,32.0,726,6
DotProd,34.0,745,6
DotProd,36.0,761,6
DotProd,38.0,777,6
DotProd,40.0,794,6
DotProd,42.0,811,6
DotProd,44.0,827,6
DotProd,46.0,844,6
DotProd,48.0,862,6
DotProd,50.0,880,6
DotProd,52.0,897,6
DotProd,54.0,913,6
DotProd,56.0,931,6
DotProd,58.0,948,6
DotProd,60.0,964,6
DotProd,62.0,981,6
DotProd,64.0,998,6
DotProd,66.0,1016,6
DotProd,68.0,1031,6
DotProd,70.0,1048,6
DotProd,72.0,1064,6
DotProd,74.0,1082,6
DotProd,76.0,1099,6
DotProd,78.0,1115,6
DotProd,80.0,1132,6
DotProd,82.0,1148,6
DotProd,84.0,1165,6
DotProd,86.0,1182,6
DotProd,88.0,1198,6
DotProd,90.0,1213,6
DotProd,92.0,1213,6
DotProd,94.0,1213,6
DotProd,96.0,1213,6
DotProd,98.0,1213,6
DotProd,100.0,1213,6
DotProd,102.0,1213,6
DotProd,104.0,1213,6
DotProd,106.0,1213,6
DotProd,108.0,1213,6
DotProd,110.0,1213,6
DotProd,112.0,1213,6
DotProd,114.0,1213,6
DotProd,116.0,1213,6
DotProd,118.0,1213,6
DotProd,120.0,1213,6
DotProd,2.0,113,7
DotProd,4.0,183,7
DotProd,6.0,229,7
DotProd,8.0,295,7
DotProd,10.0,363,7
DotProd,12.0,424,7
DotProd,14.0,490,7
DotProd,16.0,554,7
DotProd,18.0,605,7
DotProd,20.0,624,7
DotProd,22.0,641,7
DotProd,24.0,657,7
DotProd,26.0,674,7
DotProd,28.0,692,7
DotProd,30.0,709,7
DotProd,32.0,725,7
DotProd,34.0,742,7
DotProd,36.0,759,7
DotProd,38.0,776,7
DotProd,40.0,793,7
DotProd,42.0,811,7
DotProd,44.0,828,7
DotProd,46.0,845,7
DotProd,48.0,862,7
DotProd,50.0,878,7
DotProd,52.0,896,7
DotProd,54.0,913,7
DotProd,56.0,930,7
DotProd,58.0,947,7
DotProd,60.0,964,7
DotProd,62.0,982,7
DotProd,64.0,998,7
DotProd,66.0,1015,7
DotProd,68.0,1032,7
DotProd,70.0,1049,7
DotProd,72.0,1066,7
DotProd,74.0,1083,7
DotProd,76.0,1100,7
DotProd,78.0,1117,7
DotProd,80.0,1134,7
DotProd,82.0,1151,7
DotProd,84.0,1169,7
DotProd,86.0,1185,7
DotProd,88.0,1202,7
DotProd,90.0,1213,7
DotProd,92.0,1213,7
DotProd,94.0,1213,7
DotProd,96.0,1213,7
DotProd,98.0,1213,7
DotProd,100.0,1213,7
DotProd,102.0,1213,7
DotProd,104.0,1213,7
DotProd,106.0,1213,7
DotProd,108.0,1213,7
DotProd,110.0,1213,7
DotProd,112.0,1213,7
DotProd,114.0,1213,7
DotProd,116.0,1213,7
DotProd,118.0,1213,7
DotProd,120.0,1213,7
DotProd,2.0,115,8
DotProd,4.0,185,8
DotProd,6.0,243,8
DotProd,8.0,308,8
DotProd,10.0,372,8
DotProd,12.0,434,8
DotProd,14.0,494,8
DotProd,16.0,553,8
DotProd,18.0,606,8
DotProd,20.0,625,8
DotProd,22.0,642,8
DotProd,24.0,659,8
DotProd,26.0,675,8
DotProd,28.0,694,8
DotProd,30.0,710,8
DotProd,32.0,727,8
DotProd,34.0,744,8
DotProd,36.0,761,8
DotProd,38.0,778,8
DotProd,40.0,795,8
DotProd,42.0,811,8
DotProd,44.0,827,8
DotProd,46.0,845,8
DotProd,48.0,862,8
DotProd,50.0,880,8
DotProd,52.0,896,8
DotProd,54.0,912,8
DotProd,56.0,929,8
DotProd,58.0,946,8
DotProd,60.0,963,8
DotProd,62.0,981,8
DotProd,64.0,998,8
DotProd,66.0,1014,8
DotProd,68.0,1031,8
DotProd,70.0,1048,8
DotProd,72.0,1064,8
DotProd,74.0,1082,8
DotProd,76.0,1099,8
DotProd,78.0,1116,8
DotProd,80.0,1132,8
DotProd,82.0,1149,8
DotProd,84.0,1165,8
DotProd,86.0,1182,8
DotProd,88.0,1198,8
DotProd,90.0,1213,8
DotProd,92.0,1213,8
DotProd,94.0,1213,8
DotProd,96.0,1213,8
DotProd,98.0,1213,8
DotProd,100.0,1213,8
DotProd,102.0,1213,8
DotProd,104.0,1213,8
DotProd,106.0,1213,8
DotProd,108.0,1213,8
DotProd,110.0,1213,8
DotProd,112.0,1213,8
DotProd,114.0,1213,8
DotProd,116.0,1213,8
DotProd,118.0,1213,8
DotProd,120.0,1213,8
DotProd,2.0,121,9
DotProd,4.0,188,9
DotProd,6.0,240,9
DotProd,8.0,297,9
DotProd,10.0,359,9
DotProd,12.0,421,9
DotProd,14.0,480,9
DotProd,16.0,544,9
DotProd,18.0,604,9
DotProd,20.0,625,9
DotProd,22.0,642,9
DotProd,24.0,658,9
DotProd,26.0,674,9
DotProd,28.0,691,9
DotProd,30.0,708,9
DotProd,32.0,725,9
DotProd,34.0,742,9
DotProd,36.0,759,9
DotProd,38.0,777,9
DotProd,40.0,794,9
DotProd,42.0,812,9
DotProd,44.0,830,9
DotProd,46.0,847,9
DotProd,48.0,864,9
DotProd,50.0,881,9
DotProd,52.0,898,9
DotProd,54.0,915,9
DotProd,56.0,932,9
DotProd,58.0,949,9
DotProd,60.0,966,9
DotProd,62.0,983,9
DotProd,64.0,1001,9
DotProd,66.0,1017,9
DotProd,68.0,1034,9
DotProd,70.0,1051,9
DotProd,72.0,1068,9
DotProd,74.0,1085,9
DotProd,76.0,1103,9
DotProd,78.0,1120,9
DotProd,80.0,1136,9
DotProd,82.0,1153,9
DotProd,84.0,1170,9
DotProd,86.0,1187,9
DotProd,88.0,1203,9
DotProd,90.0,1213,9
DotProd,92.0,1213,9
DotProd,94.0,1213,9
DotProd,96.0,1213,9
DotProd,98.0,1213,9
DotProd,100.0,1213,9
DotProd,102.0,1213,9
DotProd,104.0,1213,9
DotProd,106.0,1213,9
DotProd,108.0,1213,9
DotProd,110.0,1213,9
DotProd,112.0,1213,9
DotProd,114.0,1213,9
DotProd,116.0,1213,9
DotProd,118.0,1213,9
DotProd,120.0,1213,9
Packing,2.0,81,0
Packing,4.0,148,0
Packing,6.0,211,0
Packing,8.0,279,0
Packing,10.0,346,0
Packing,12.0,412,0
Packing,14.0,478,0
Packing,16.0,534,0
Packing,18.0,574,0
Packing,20.0,606,0
Packing,22.0,622,0
Packing,24.0,639,0
Packing,26.0,655,0
Packing,28.0,671,0
Packing,30.0,688,0
Packing,32.0,704,0
Packing,34.0,720,0
Packing,36.0,737,0
Packing,38.0,754,0
Packing,40.0,770,0
Packing,42.0,786,0
Packing,44.0,803,0
Packing,46.0,819,0
Packing,48.0,836,0
Packing,50.0,852,0
Packing,52.0,869,0
Packing,54.0,885,0
Packing,56.0,901,0
Packing,58.0,917,0
Packing,60.0,934,0
Packing,62.0,950,0
Packing,64.0,966,0
Packing,66.0,983,0
Packing,68.0,999,0
Packing,70.0,1016,0
Packing,72.0,1032,0
Packing,74.0,1049,0
Packing,76.0,1065,0
Packing,78.0,1082,0
Packing,80.0,1098,0
Packing,82.0,1114,0
Packing,84.0,1131,0
Packing,86.0,1147,0
Packing,88.0,1163,0
Packing,90.0,1180,0
Packing,92.0,1196,0
Packing,94.0,1212,0
Packing,96.0,1213,0
Packing,98.0,1213,0
Packing,100.0,1213,0
Packing,102.0,1213,0
Packing,104.0,1213,0
Packing,106.0,1213,0
Packing,108.0,1213,0
Packing,110.0,1213,0
Packing,112.0,1213,0
Packing,114.0,1213,0
Packing,116.0,1213,0
Packing,118.0,1213,0
Packing,120.0,1213,0
Packing,2.0,78,1
Packing,4.0,142,1
Packing,6.0,208,1
Packing,8.0,272,1
Packing,10.0,333,1
Packing,12.0,393,1
Packing,14.0,459,1
Packing,16.0,526,1
Packing,18.0,574,1
Packing,20.0,604,1
Packing,22.0,622,1
Packing,24.0,638,1
Packing,26.0,655,1
Packing,28.0,671,1
Packing,30.0,687,1
Packing,32.0,704,1
Packing,34.0,719,1
Packing,36.0,736,1
Packing,38.0,753,1
Packing,40.0,769,1
Packing,42.0,785,1
Packing,44.0,802,1
Packing,46.0,818,1
Packing,48.0,834,1
Packing,50.0,851,1
Packing,52.0,867,1
Packing,54.0,883,1
Packing,56.0,899,1
Packing,58.0,916,1
Packing,60.0,932,1
Packing,62.0,948,1
Packing,64.0,965,1
Packing,66.0,981,1
Packing,68.0,997,1
Packing,70.0,1014,1
Packing,72.0,1030,1
Packing,74.0,1047,1
Packing,76.0,1063,1
Packing,78.0,1080,1
Packing,80.0,1096,1
Packing,82.0,1112,1
Packing,84.0,1129,1
Packing,86.0,1145,1
Packing,88.0,1161,1
Packing,90.0,1178,1
Packing,92.0,1195,1
Packing,94.0,1211,1
Packing,96.0,1213,1
Packing,98.0,1213,1
Packing,100.0,1213,1
Packing,102.0,1213,1
Packing,104.0,1213,1
Packing,106.0,1213,1
Packing,108.0,1213,1
Packing,110.0,1213,1
Packing,112.0,1213,1
Packing,114.0,1213,1
Packing,116.0,1213,1
Packing,118.0,1213,1
Packing,120.0,1213,1
Packing,2.0,76,2
Packing,4.0,135,2
Packing,6.0,197,2
Packing,8.0,266,2
Packing,10.0,328,2
Packing,12.0,393,2
Packing,14.0,462,2
Packing,16.0,516,2
Packing,18.0,567,2
Packing,20.0,603,2
Packing,22.0,621,2
Packing,24.0,638,2
Packing,26.0,654,2
Packing,28.0,671,2
Packing,30.0,687,2
Packing,32.0,703,2
Packing,34.0,719,2
Packing,36.0,736,2
Packing,38.0,752,2
Packing,40.0,769,2
Packing,42.0,785,2
Packing,44.0,802,2
Packing,46.0,818,2
Packing,48.0,834,2
Packing,50.0,851,2
Packing,52.0,868,2
Packing,54.0,884,2
Packing,56.0,901,2
Packing,58.0,917,2
Packing,60.0,934,2
Packing,62.0,950,2
Packing,64.0,967,2
Packing,66.0,983,2
Packing,68.0,1000,2
Packing,70.0,1016,2
Packing,72.0,1032,2
Packing,74.0,1049,2
Packing,76.0,1066,2
Packing,78.0,1082,2
Packing,80.0,1099,2
Packing,82.0,1115,2
Packing,84.0,1131,2
Packing,86.0,1148,2
Packing,88.0,1164,2
Packing,90.0,1180,2
Packing,92.0,1197,2
Packing,94.0,1213,2
Packing,96.0,1213,2
Packing,98.0,1213,2
Packing,100.0,1213,2
Packing,102.0,1213,2
Packing,104.0,1213,2
Packing,106.0,1213,2
Packing,108.0,1213,2
Packing,110.0,1213,2
Packing,112.0,1213,2
Packing,114.0,1213,2
Packing,116.0,1213,2
Packing,118.0,1213,2
Packing,120.0,1213,2
Packing,2.0,78,3
Packing,4.0,144,3
Packing,6.0,205,3
Packing,8.0,272,3
Packing,10.0,336,3
Packing,12.0,398,3
Packing,14.0,466,3
Packing,16.0,534,3
Packing,18.0,575,3
Packing,20.0,605,3
Packing,22.0,621,3
Packing,24.0,637,3
Packing,26.0,653,3
Packing,28.0,670,3
Packing,30.0,686,3
Packing,32.0,702,3
Packing,34.0,719,3
Packing,36.0,736,3
Packing,38.0,752,3
Packing,40.0,769,3
Packing,42.0,785,3
Packing,44.0,801,3
Packing,46.0,818,3
Packing,48.0,834,3
Packing,50.0,850,3
Packing,52.0,867,3
Packing,54.0,883,3
Packing,56.0,899,3
Packing,58.0,916,3
Packing,60.0,933,3
Packing,62.0,949,3
Packing,64.0,965,3
Packing,66.0,982,3
Packing,68.0,998,3
Packing,70.0,1015,3
Packing,72.0,1031,3
Packing,74.0,1047,3
Packing,76.0,1064,3
Packing,78.0,1080,3
Packing,80.0,1097,3
Packing,82.0,1114,3
Packing,84.0,1130,3
Packing,86.0,1147,3
Packing,88.0,1163,3
Packing,90.0,1179,3
Packing,92.0,1196,3
Packing,94.0,1212,3
Packing,96.0,1213,3
Packing,98.0,1213,3
Packing,100.0,1213,3
Packing,102.0,1213,3
Packing,104.0,1213,3
Packing,106.0,1213,3
Packing,108.0,1213,3
Packing,110.0,1213,3
Packing,112.0,1213,3
Packing,114.0,1213,3
Packing,116.0,1213,3
Packing,118.0,1213,3
Packing,120.0,1213,3
Packing,2.0,78,4
Packing,4.0,138,4
Packing,6.0,197,4
Packing,8.0,260,4
Packing,10.0,322,4
Packing,12.0,384,4
Packing,14.0,447,4
Packing,16.0,514,4
Packing,18.0,569,4
Packing,20.0,605,4
Packing,22.0,622,4
Packing,24.0,638,4
Packing,26.0,655,4
Packing,28.0,671,4
Packing,30.0,687,4
Packing,32.0,704,4
Packing,34.0,720,4
Packing,36.0,736,4
Packing,38.0,753,4
Packing,40.0,769,4
Packing,42.0,785,4
Packing,44.0,802,4
Packing,46.0,818,4
Packing,48.0,834,4
Packing,50.0,851,4
Packing,52.0,867,4
Packing,54.0,884,4
Packing,56.0,900,4
Packing,58.0,916,4
Packing,60.0,932,4
Packing,62.0,949,4
Packing,64.0,965,4
Packing,66.0,982,4
Packing,68.0,998,4
Packing,70.0,1014,4
Packing,72.0,1031,4
Packing,74.0,1047,4
Packing,76.0,1063,4
Packing,78.0,1080,4
Packing,80.0,1096,4
Packing,82.0,1112,4
Packing,84.0,1129,4
Packing,86.0,1145,4
Packing,88.0,1162,4
Packing,90.0,1178,4
Packing,92.0,1194,4
Packing,94.0,1211,4
Packing,96.0,1213,4
Packing,98.0,1213,4
Packing,100.0,1213,4
Packing,102.0,1213,4
Packing,104.0,1213,4
Packing,106.0,1213,4
Packing,108.0,1213,4
Packing,110.0,1213,4
Packing,112.0,1213,4
Packing,114.0,1213,4
Packing,116.0,1213,4
Packing,118.0,1213,4
Packing,120.0,1213,4
Packing,2.0,77,5
Packing,4.0,142,5
Packing,6.0,204,5
Packing,8.0,269,5
Packing,10.0,331,5
Packing,12.0,389,5
Packing,14.0,455,5
Packing,16.0,521,5
Packing,18.0,571,5
Packing,20.0,605,5
Packing,22.0,621,5
Packing,24.0,637,5
Packing,26.0,653,5
Packing,28.0,670,5
Packing,30.0,686,5
Packing,32.0,702,5
Packing,34.0,718,5
Packing,36.0,735,5
Packing,38.0,752,5
Packing,40.0,768,5
Packing,42.0,784,5
Packing,44.0,800,5
Packing,46.0,816,5
Packing,48.0,833,5
Packing,50.0,849,5
Packing,52.0,865,5
Packing,54.0,882,5
Packing,56.0,898,5
Packing,58.0,914,5
Packing,60.0,931,5
Packing,62.0,947,5
Packing,64.0,964,5
Packing,66.0,980,5
Packing,68.0,996,5
Packing,70.0,1012,5
Packing,72.0,1029,5
Packing,74.0,1046,5
Packing,76.0,1062,5
Packing,78.0,1079,5
Packing,80.0,1095,5
Packing,82.0,1111,5
Packing,84.0,1127,5
Packing,86.0,1144,5
Packing,88.0,1160,5
Packing,90.0,1177,5
Packing,92.0,1193,5
Packing,94.0,1210,5
Packing,96.0,1213,5
Packing,98.0,1213,5
Packing,100.0,1213,5
Packing,102.0,1213,5
Packing,104.0,1213,5
Packing,106.0,1213,5
Packing,108.0,1213,5
Packing,110.0,1213,5
Packing,112.0,1213,5
Packing,114.0,1213,5
Packing,116.0,1213,5
Packing,118.0,1213,5
Packing,120.0,1213,5
Packing,2.0,77,6
Packing,4.0,145,6
Packing,6.0,211,6
Packing,8.0,269,6
Packing,10.0,331,6
Packing,12.0,392,6
Packing,14.0,467,6
Packing,16.0,524,6
Packing,18.0,570,6
Packing,20.0,606,6
Packing,22.0,622,6
Packing,24.0,638,6
Packing,26.0,655,6
Packing,28.0,671,6
Packing,30.0,687,6
Packing,32.0,704,6
Packing,34.0,721,6
Packing,36.0,738,6
Packing,38.0,754,6
Packing,40.0,770,6
Packing,42.0,787,6
Packing,44.0,803,6
Packing,46.0,819,6
Packing,48.0,836,6
Packing,50.0,852,6
Packing,52.0,868,6
Packing,54.0,885,6
Packing,56.0,901,6
Packing,58.0,917,6
Packing,60.0,934,6
Packing,62.0,950,6
Packing,64.0,967,6
Packing,66.0,983,6
Packing,68.0,999,6
Packing,70.0,1015,6
Packing,72.0,1032,6
Packing,74.0,1049,6
Packing,76.0,1065,6
Packing,78.0,1081,6
Packing,80.0,1098,6
Packing,82.0,1114,6
Packing,84.0,1130,6
Packing,86.0,1146,6
Packing,88.0,1163,6
Packing,90.0,1179,6
Packing,92.0,1196,6
Packing,94.0,1212,6
Packing,96.0,1213,6
Packing,98.0,1213,6
Packing,100.0,1213,6
Packing,102.0,1213,6
Packing,104.0,1213,6
Packing,106.0,1213,6
Packing,108.0,1213,6
Packing,110.0,1213,6
Packing,112.0,1213,6
Packing,114.0,1213,6
Packing,116.0,1213,6
Packing,118.0,1213,6
Packing,120.0,1213,6
Packing,2.0,77,7
Packing,4.0,140,7
Packing,6.0,195,7
Packing,8.0,262,7
Packing,10.0,328,7
Packing,12.0,389,7
Packing,14.0,461,7
Packing,16.0,527,7
Packing,18.0,574,7
Packing,20.0,606,7
Packing,22.0,622,7
Packing,24.0,639,7
Packing,26.0,655,7
Packing,28.0,671,7
Packing,30.0,687,7
Packing,32.0,704,7
Packing,34.0,720,7
Packing,36.0,737,7
Packing,38.0,753,7
Packing,40.0,769,7
Packing,42.0,785,7
Packing,44.0,802,7
Packing,46.0,818,7
Packing,48.0,834,7
Packing,50.0,850,7
Packing,52.0,867,7
Packing,54.0,884,7
Packing,56.0,900,7
Packing,58.0,917,7
Packing,60.0,933,7
Packing,62.0,950,7
Packing,64.0,966,7
Packing,66.0,982,7
Packing,68.0,999,7
Packing,70.0,1015,7
Packing,72.0,1031,7
Packing,74.0,1048,7
Packing,76.0,1065,7
Packing,78.0,1081,7
Packing,80.0,1098,7
Packing,82.0,1114,7
Packing,84.0,1131,7
Packing,86.0,1147,7
Packing,88.0,1163,7
Packing,90.0,1180,7
Packing,92.0,1197,7
Packing,94.0,1213,7
Packing,96.0,1213,7
Packing,98.0,1213,7
Packing,100.0,1213,7
Packing,102.0,1213,7
Packing,104.0,1213,7
Packing,106.0,1213,7
Packing,108.0,1213,7
Packing,110.0,1213,7
Packing,112.0,1213,7
Packing,114.0,1213,7
Packing,116.0,1213,7
Packing,118.0,1213,7
Packing,120.0,1213,7
Packing,2.0,81,8
Packing,4.0,141,8
Packing,6.0,207,8
Packing,8.0,270,8
Packing,10.0,332,8
Packing,12.0,395,8
Packing,14.0,458,8
Packing,16.0,518,8
Packing,18.0,570,8
Packing,20.0,603,8
Packing,22.0,621,8
Packing,24.0,637,8
Packing,26.0,654,8
Packing,28.0,671,8
Packing,30.0,686,8
Packing,32.0,703,8
Packing,34.0,719,8
Packing,36.0,736,8
Packing,38.0,753,8
Packing,40.0,769,8
Packing,42.0,785,8
Packing,44.0,801,8
Packing,46.0,818,8
Packing,48.0,834,8
Packing,50.0,851,8
Packing,52.0,867,8
Packing,54.0,883,8
Packing,56.0,899,8
Packing,58.0,916,8
Packing,60.0,932,8
Packing,62.0,949,8
Packing,64.0,965,8
Packing,66.0,981,8
Packing,68.0,998,8
Packing,70.0,1014,8
Packing,72.0,1031,8
Packing,74.0,1047,8
Packing,76.0,1064,8
Packing,78.0,1080,8
Packing,80.0,1096,8
Packing,82.0,1112,8
Packing,84.0,1128,8
Packing,86.0,1145,8
Packing,88.0,1161,8
Packing,90.0,1177,8
Packing,92.0,1194,8
Packing,94.0,1210,8
Packing,96.0,1213,8
Packing,98.0,1213,8
Packing,100.0,1213,8
Packing,102.0,1213,8
Packing,104.0,1213,8
Packing,106.0,1213,8
Packing,108.0,1213,8
Packing,110.0,1213,8
Packing,112.0,1213,8
Packing,114.0,1213,8
Packing,116.0,1213,8
Packing,118.0,1213,8
Packing,120.0,1213,8
Packing,2.0,78,9
Packing,4.0,144,9
Packing,6.0,205,9
Packing,8.0,263,9
Packing,10.0,322,9
Packing,12.0,383,9
Packing,14.0,442,9
Packing,16.0,511,9
Packing,18.0,568,9
Packing,20.0,602,9
Packing,22.0,621,9
Packing,24.0,637,9
Packing,26.0,654,9
Packing,28.0,670,9
Packing,30.0,686,9
Packing,32.0,703,9
Packing,34.0,719,9
Packing,36.0,736,9
Packing,38.0,753,9
Packing,40.0,769,9
Packing,42.0,785,9
Packing,44.0,802,9
Packing,46.0,818,9
Packing,48.0,835,9
Packing,50.0,851,9
Packing,52.0,867,9
Packing,54.0,884,9
Packing,56.0,900,9
Packing,58.0,916,9
Packing,60.0,933,9
Packing,62.0,949,9
Packing,64.0,965,9
Packing,66.0,982,9
Packing,68.0,999,9
Packing,70.0,1015,9
Packing,72.0,1032,9
Packing,74.0,1049,9
Packing,76.0,1065,9
Packing,78.0,1082,9
Packing,80.0,1098,9
Packing,82.0,1113,9
Packing,84.0,1130,9
Packing,86.0,1146,9
Packing,88.0,1162,9
Packing,90.0,1178,9
Packing,92.0,1194,9
Packing,94.0,1210,9
Packing,96.0,1213,9
Packing,98.0,1213,9
Packing,100.0,1213,9
Packing,102.0,1213,9
Packing,104.0,1213,9
Packing,106.0,1213,9
Packing,108.0,1213,9
Packing,110.0,1213,9
Packing,112.0,1213,9
Packing,114.0,1213,9
Packing,116.0,1213,9
Packing,118.0,1213,9
Packing,120.0,1213,9
Clustering,2.0,80,0
Clustering,4.0,148,0
Clustering,6.0,211,0
Clustering,8.0,279,0
Clustering,10.0,345,0
Clustering,12.0,410,0
Clustering,14.0,477,0
Clustering,16.0,533,0
Clustering,18.0,574,0
Clustering,20.0,605,0
Clustering,22.0,622,0
Clustering,24.0,638,0
Clustering,26.0,655,0
Clustering,28.0,671,0
Clustering,30.0,687,0
Clustering,32.0,704,0
Clustering,34.0,719,0
Clustering,36.0,736,0
Clustering,38.0,753,0
Clustering,40.0,769,0
Clustering,42.0,786,0
Clustering,44.0,802,0
Clustering,46.0,819,0
Clustering,48.0,836,0
Clustering,50.0,852,0
Clustering,52.0,869,0
Clustering,54.0,885,0
Clustering,56.0,901,0
Clustering,58.0,918,0
Clustering,60.0,934,0
Clustering,62.0,950,0
Clustering,64.0,967,0
Clustering,66.0,983,0
Clustering,68.0,1000,0
Clustering,70.0,1016,0
Clustering,72.0,1032,0
Clustering,74.0,1049,0
Clustering,76.0,1065,0
Clustering,78.0,1082,0
Clustering,80.0,1098,0
Clustering,82.0,1114,0
Clustering,84.0,1130,0
Clustering,86.0,1146,0
Clustering,88.0,1163,0
Clustering,90.0,1179,0
Clustering,92.0,1196,0
Clustering,94.0,1212,0
Clustering,96.0,1213,0
Clustering,98.0,1213,0
Clustering,100.0,1213,0
Clustering,102.0,1213,0
Clustering,104.0,1213,0
Clustering,106.0,1213,0
Clustering,108.0,1213,0
Clustering,110.0,1213,0
Clustering,112.0,1213,0
Clustering,114.0,1213,0
Clustering,116.0,1213,0
Clustering,118.0,1213,0
Clustering,120.0,1213,0
Clustering,2.0,79,1
Clustering,4.0,143,1
Clustering,6.0,209,1
Clustering,8.0,274,1
Clustering,10.0,334,1
Clustering,12.0,394,1
Clustering,14.0,461,1
Clustering,16.0,527,1
Clustering,18.0,574,1
Clustering,20.0,606,1
Clustering,22.0,622,1
Clustering,24.0,639,1
Clustering,26.0,655,1
Clustering,28.0,672,1
Clustering,30.0,688,1
Clustering,32.0,704,1
Clustering,34.0,720,1
Clustering,36.0,737,1
Clustering,38.0,754,1
Clustering,40.0,770,1
Clustering,42.0,786,1
Clustering,44.0,802,1
Clustering,46.0,818,1
Clustering,48.0,834,1
Clustering,50.0,851,1
Clustering,52.0,867,1
Clustering,54.0,883,1
Clustering,56.0,900,1
Clustering,58.0,916,1
Clustering,60.0,932,1
Clustering,62.0,948,1
Clustering,64.0,965,1
Clustering,66.0,981,1
Clustering,68.0,997,1
Clustering,70.0,1014,1
Clustering,72.0,1030,1
Clustering,74.0,1047,1
Clustering,76.0,1063,1
Clustering,78.0,1080,1
Clustering,80.0,1096,1
Clustering,82.0,1112,1
Clustering,84.0,1129,1
Clustering,86.0,1144,1
